onset	 duration	 events	
7.989762e+00	 2.000000e-01	 Congruent	
1.198970e+01	 2.000000e-01	 Unfamiliar	
1.398966e+01	 2.000000e-01	 Unfamiliar	
1.598968e+01	 2.000000e-01	 Unfamiliar	
1.798959e+01	 2.000000e-01	 Unfamiliar	
1.998957e+01	 2.000000e-01	 Incongruent	
2.198954e+01	 2.000000e-01	 Congruent	
2.598948e+01	 2.000000e-01	 Incongruent	
2.798944e+01	 2.000000e-01	 Congruent	
3.198938e+01	 2.000000e-01	 Incongruent	
3.598926e+01	 2.000000e-01	 Congruent	
3.998922e+01	 2.000000e-01	 Unfamiliar	
4.198918e+01	 2.000000e-01	 Incongruent	
4.398916e+01	 2.000000e-01	 Congruent	
4.598915e+01	 2.000000e-01	 Incongruent	
4.798909e+01	 2.000000e-01	 Unfamiliar	
