onset	 duration	 events	
8.365990e+00	 2.000000e-01	 Incongruent	
1.036596e+01	 2.000000e-01	 Unfamiliar	
1.236591e+01	 2.000000e-01	 Unfamiliar	
1.436587e+01	 2.000000e-01	 Unfamiliar	
1.636582e+01	 2.000000e-01	 Unfamiliar	
1.836580e+01	 2.000000e-01	 Congruent	
2.236570e+01	 2.000000e-01	 Unfamiliar	
2.436565e+01	 2.000000e-01	 Incongruent	
2.836559e+01	 2.000000e-01	 Unfamiliar	
3.036553e+01	 2.000000e-01	 Congruent	
3.436546e+01	 2.000000e-01	 Incongruent	
3.636541e+01	 2.000000e-01	 Incongruent	
4.036533e+01	 2.000000e-01	 Unfamiliar	
4.436526e+01	 2.000000e-01	 Congruent	
4.636522e+01	 2.000000e-01	 Unfamiliar	
5.036510e+01	 2.000000e-01	 Incongruent	
